Pigs Will Fly 	2002	75	6.8	0000011211	Pigs Will Fly (2002)
Pocong 2 	2006	75	6.8	1000012101	Pocong 2 (2006)
Pyar Kiye Jaa 	1966	75	6.8	0000011112	Pyar Kiye Jaa (1966)
Razzle Dazzle 	2007	75	6.8	20.0010013	Razzle Dazzle (2007)
Romance pro kridlovku 	1967	75	6.8	.000012202	Romance pro kridlovku (1967)
Sardari Begum 	1996	75	6.8	0.0.011212	Sardari Begum (1996)
Shreck 	1990	75	6.8	0.0.011311	Shreck (1990) (V)
Skywhales 	1983	75	6.8	..00.01014	Skywhales (1983)
The Greener Yard 	1949	75	6.8	0..0032100	The Greener Yard (1949)
Yin ji 	1982	75	6.8	0000011102	Yin ji (1982)
Zimovanje u Jakobsfeldu 	1975	75	6.8	0..0.01213	Zimovanje u Jakobsfeldu (1975)
Baduk 	1992	75	6.7	0000101102	Baduk (1992)
Build 	2004	75	6.7	...0012200	Build (2004)
Dalla nube alla resistenza 	1979	75	6.7	00.0011112	Dalla nube alla resistenza (1979)
Fame Whore 	1997	75	6.7	1000001112	Fame Whore (1997)
Garsoniera gia deka 	1981	75	6.7	.000011202	Garsoniera gia deka (1981)
Krodhi 	1981	75	6.7	.000012211	Krodhi (1981)
Krystal Method 	2004	75	6.7	0.00102102	Krystal Method (2004) (V)
Levoton veri 	1946	75	6.7	.000012120	Levoton veri (1946)
Mother Was a Rooster 	1962	75	6.7	...0212101	Mother Was a Rooster (1962)
Oljeberget 	2006	75	6.7	2100011100	Oljeberget (2006)
Ontarjatra 	2005	75	6.7	0..0001113	Ontarjatra (2005)
Paris Underground 	1945	75	6.7	..00113100	Paris Underground (1945)
Tall, Dark and Handsome 	1941	75	6.7	....122200	Tall, Dark and Handsome (1941)
The Cagey Canary 	1941	75	6.7	..00113100	The Cagey Canary (1941)
The Freak 	2002	75	6.7	.000012201	The Freak (2002)
Traktoristy 	1939	75	6.7	0..0103102	Traktoristy (1939)
A Place to Call Home 	1987	75	6.6	00.0101104	A Place to Call Home (1987) (TV)
Alangkah lucunya 	2010	75	6.6	0.0.001123	Alangkah lucunya (negeri ini) (2010)
Granitza 	1994	75	6.6	1.00001103	Granitza (1994)
Huang xin jia qi 	2001	75	6.6	0..0103101	Huang xin jia qi (2001)
Il marito 	1958	75	6.6	0..0114100	Il marito (1958)
Il moralista 	1959	75	6.6	..0.023100	Il moralista (1959)
Jag Mandir: Das exzentrische Privattheater des Maharadscha von Udaipur 	1991	75	6.6	0.00012101	Jag Mandir: Das exzentrische Privattheater des Maharadscha von Udaipur (1991) (TV)
Journey Through the Past 	1974	75	6.6	0000012013	Journey Through the Past (1974)
Juiced 2: Hot Import Nights 	2007	75	6.6	0.000052.0	Juiced 2: Hot Import Nights (2007) (VG)
Lau sing yue 	1999	75	6.6	0..0012112	Lau sing yue (1999)
Paternal Instinct 	2004	75	6.6	00.0011202	Paternal Instinct (2004)
Primitive Pluto 	1950	75	6.6	0.00132100	Primitive Pluto (1950)
Sale comme un ange 	1991	75	6.6	0.00112201	Sale comme un ange (1991)
Utsukushisa to kanashimi to 	1965	75	6.6	0..0012202	Utsukushisa to kanashimi to (1965)
100 lira ile evlenilmez 	1974	75	6.5	0.00021012	100 lira ile evlenilmez (1974)
Algunas chicas doblan las piernas cuando hablan 	2001	75	6.5	0000221100	Algunas chicas doblan las piernas cuando hablan (2001)
All the Right Noises 	1971	75	6.5	0000111002	All the Right Noises (1971)
Assault and Peppered 	1965	75	6.5	.000032100	Assault and Peppered (1965)
Biala sukienka 	2003	75	6.5	0000112101	Biala sukienka (2003) (TV)
Ek Phool Do Mali 	1969	75	6.5	00..002113	Ek Phool Do Mali (1969)
Heavy Weather 	1995	75	6.5	0.00011212	Heavy Weather (1995) (TV)
Itsuka no kimi e 	2007	75	6.5	0.00111101	Itsuka no kimi e (2007)
Jonathan 	1970	75	6.5	0000110202	Jonathan (1970)
Kalibre 35 	2000	75	6.5	00.0112110	Kalibre 35 (2000)
Lille Lise 	2005	75	6.5	0000012102	Lille Lise (2005)
Ormie 	2010	75	6.5	0.00011212	Ormie (2010)
Palomita blanca 	1973	75	6.5	0000002102	Palomita blanca (1973)
Reunion in Rhythm 	1937	75	6.5	.000012301	Reunion in Rhythm (1937)
Strikes and Spares 	1934	75	6.5	0000023000	Strikes and Spares (1934)
The Clock Store 	1931	75	6.5	0.01030101	The Clock Store (1931)
The Politics of Fur 	2002	75	6.5	3000000101	The Politics of Fur (2002)
Thunder in the City 	1937	75	6.5	.000122001	Thunder in the City (1937)
To ching chien ko wu ching chien 	1977	75	6.5	0000012111	To ching chien ko wu ching chien (1977)
Zhi guo yuan 	1922	75	6.5	0..0023100	Zhi guo yuan (1922)
Akasen tamanoi: Nukeraremasu 	1974	75	6.4	0000012101	Akasen tamanoi: Nukeraremasu (1974)
Ambassador Bill 	1931	75	6.4	.000122100	Ambassador Bill (1931)
Angst isst Seele auf 	2002	75	6.4	0.00221200	Angst isst Seele auf (2002)
Calling Hedy Lamarr 	2004	75	6.4	0.00011211	Calling Hedy Lamarr (2004)
Facing Your Danger 	1946	75	6.4	..00113100	Facing Your Danger (1946)
Freigesprochen 	2007	75	6.4	0000012111	Freigesprochen (2007)
Geu seome gago shibda 	1993	75	6.4	00.0002202	Geu seome gago shibda (1993)
Guuzen nimo saiaku na shounen 	2003	75	6.4	0000012110	Guuzen nimo saiaku na shounen (2003)
Kinky Business 	1984	75	6.4	00.0011014	Kinky Business (1984)
Murder in the Clouds 	1934	75	6.4	.000132000	Murder in the Clouds (1934)
Nightmare Factory 	2011	75	6.4	0..0012211	Nightmare Factory (2011)
Noose 	1948	75	6.4	0.00113200	Noose (1948)
The Breath of a Nation 	1919	75	6.4	0000122200	The Breath of a Nation (1919)
To Dance with Olivia 	1997	75	6.4	0..0021102	To Dance with Olivia (1997) (TV)
Wilna Zona 	1975	75	6.4	00.0001104	Wilna Zona (1975)
Zhong Guo zui hou yi ge tai jian 	1988	75	6.4	0.00022200	Zhong Guo zui hou yi ge tai jian (1988)
6ix 	1999	75	6.3	0000111112	6ix (1999)
Aval Appadithaan 	1978	75	6.3	1...000015	Aval Appadithaan (1978)
Canned Laughter 	1979	75	6.3	0000001202	Canned Laughter (1979) (TV)
Extralarge: Black Magic 	1992	75	6.3	0000121002	Extralarge: Black Magic (1992) (TV)
Hildes Reise 	2004	75	6.3	0000023100	Hildes Reise (2004)
La leyenda de la llorona 	2011	75	6.3	0000011112	La leyenda de la llorona (2011)
My Blind Brother 	2003	75	6.3	.000112100	My Blind Brother (2003)
Pest from the West 	1939	75	6.3	.000012201	Pest from the West (1939)
Really Weird Tales 	1987	75	6.3	.000122001	Really Weird Tales (1987) (TV)
See Grace Fly 	2003	75	6.3	0000001113	See Grace Fly (2003)
The Longest Night 	1936	75	6.3	0..0123000	The Longest Night (1936)
City in Fear 	1980	75	6.2	0000112102	City in Fear (1980) (TV)
Conquest of the Air 	1936	75	6.2	.000222100	Conquest of the Air (1936)
Hiding Victoria 	2006	75	6.2	000.100013	Hiding Victoria (2006)
Hubal 	1973	75	6.2	0000022111	Hubal (1973)
In the Shadow of the Cobra 	2004	75	6.2	60000000.1	In the Shadow of the Cobra (2004)
Polar 	1984	75	6.2	0001112200	Polar (1984)
Seobe 	1989	75	6.2	0000011103	Seobe (1989)
Snow Excuse 	1966	75	6.2	0000121101	Snow Excuse (1966)
Spirit of the Wind 	1979	75	6.2	0..0100014	Spirit of the Wind (1979)
The Best of Sex and Violence 	1981	75	6.2	0000101111	The Best of Sex and Violence (1981)
The Florentine Dagger 	1935	75	6.2	.000122001	The Florentine Dagger (1935)
Un Quijote sin mancha 	1969	75	6.2	00.0121100	Un Quijote sin mancha (1969)
What Happened to Pete 	1992	75	6.2	0000001003	What Happened to Pete (1992)
3 Men in White 	1944	75	6.1	.000222000	3 Men in White (1944)
Big Jack 	1949	75	6.1	.0.0131001	Big Jack (1949)
Der Sommer der Gaukler 	2011	75	6.1	0000111100	Der Sommer der Gaukler (2011)
Esto huele mal 	2007	75	6.1	1001112100	Esto huele mal (2007)
Gentle Annie 	1944	75	6.1	0000221000	Gentle Annie (1944)
Hello, Friend 	2003	75	6.1	0.00112110	Hello, Friend (2003)
Jisoe 	2005	75	6.1	00..000114	Jisoe (2005)
Le squelette joyeux 	1897	75	6.1	.000122100	Le squelette joyeux (1897)
Mine 	1985	75	6.1	0000112111	Mine (1985)
Mutanten 	2002	75	6.1	0.0.122100	Mutanten (2002)
The Interrupted Journey 	1949	75	6.1	0..0123000	The Interrupted Journey (1949)
Il malato immaginario 	1979	75	6.0	.000132100	Il malato immaginario (1979)
Kinali Yapincak 	1968	75	6.0	0000121000	Kinali Yapincak (1968)
Ne khlebom edinym 	2005	75	6.0	0000012210	Ne khlebom edinym (2005)
Opasnye gastroli 	1969	75	6.0	0000112101	Opasnye gastroli (1969)
Rabbit Ears: The Fisherman and His Wife 	1989	75	6.0	1000010012	Rabbit Ears: The Fisherman and His Wife (1989) (V)
Short Track 	2008	75	6.0	1000000005	Short Track (2008)
The Last Best Year 	1990	75	6.0	.000102202	The Last Best Year (1990) (TV)
The Second Comeback 	1999	75	6.0	0000011121	The Second Comeback (1999)
Wedding Rehearsal 	1932	75	6.0	0000222100	Wedding Rehearsal (1932)
Yeonae 	2005	75	6.0	0000122101	Yeonae (2005)
Yuan yang hu die 	2004	75	6.0	0000111101	Yuan yang hu die (2004)
Ween Live in Chicago 	2004	74	9.3	....00.017	Ween Live in Chicago (2004) (V)
Profesionalac 	1990	74	8.8	0.0.000016	Profesionalac (1990) (TV)
Chops 	2007	74	8.7	0....00124	Chops (2007)
Alison Krauss & Union Station Live 	2003	74	8.6	000.000106	Alison Krauss & Union Station Live (2003) (V)
Greatest Flix II 	1991	74	8.6	0...000115	Greatest Flix II (1991) (V)
Ed Byrne: Pedantic and Whimsical 	2006	74	8.5	0..0000124	Ed Byrne: Pedantic and Whimsical (2006) (V)
Metal Slug 2 	1998	74	8.5	0...001212	Metal Slug 2 (1998) (VG)
The Man Who Never Cried 	2011	74	8.4	..00000114	The Man Who Never Cried (2011)
The Question of God: Sigmund Freud & C.S. Lewis 	2004	74	8.4	0.0.001114	The Question of God: Sigmund Freud & C.S. Lewis (2004) (TV)
Sam and Max: Situation Comedy 	2006	74	8.3	.....01223	Sam and Max: Situation Comedy (2006) (VG)
Donkey in Lahore 	2008	74	8.2	00..000313	Donkey in Lahore (2008)
Heal 	2010	74	8.2	0...000016	Heal (2010/II)
The Second Part of King Henry the Fourth, including his death and the coronation of King Henry the Fifth 	1979	74	8.2	..00002212	The Second Part of King Henry the Fourth, including his death and the coronation of King Henry the Fifth (1979) (TV)
A Tiger in the Dark: Decadence, Pt 1: Final Conflict 	2011	74	8.1	......3330	A Tiger in the Dark: Decadence, Pt 1: Final Conflict (2011) (V)
Farewell to Manzanar 	1976	74	8.1	0..0001114	Farewell to Manzanar (1976) (TV)
Rockman X3 	1995	74	8.0	0.00001213	Rockman X3 (1995) (VG)
UFC 4: Revenge of the Warriors 	1994	74	8.0	0.0.012202	UFC 4: Revenge of the Warriors (1994) (TV)
Black Dahlia 	1998	74	7.9	00..011114	Black Dahlia (1998) (VG)
MediEvil II 	2000	74	7.9	00..000322	MediEvil II (2000) (VG)
Synth Britannia 	2009	74	7.9	..0.002221	Synth Britannia (2009) (TV)
The Adventures of Young Indiana Jones: Winds of Change 	2008	74	7.9	00.0001222	The Adventures of Young Indiana Jones: Winds of Change (2008) (V)
The Homecoming: A Christmas Story 	1971	74	7.9	....000124	The Homecoming: A Christmas Story (1971) (TV)
If We Had No Moon 	1999	74	7.8	00.0001311	If We Had No Moon (1999) (TV)
Metroid: Other M 	2010	74	7.8	1000000212	Metroid: Other M (2010) (VG)
Mi vida dentro 	2007	74	7.8	0.0..01114	Mi vida dentro (2007)
They Came to Play 	2008	74	7.8	0.00001223	They Came to Play (2008)
Dear Pyongyang 	2005	74	7.7	0.0.001223	Dear Pyongyang (2005)
Death by Misadventure 	1996	74	7.7	0..0112003	Death by Misadventure (1996)
Raven: Return of the Black Dragons 	1997	74	7.7	0000000114	Raven: Return of the Black Dragons (1997) (TV)
Toots 	2006	74	7.7	.0.0011312	Toots (2006)
Michigan vs. Ohio State: The Rivalry 	2007	74	7.6	.000001213	Michigan vs. Ohio State: The Rivalry (2007) (TV)
Sasvim licno 	2005	74	7.6	0...011113	Sasvim licno (2005)
The Libertines: There Are No Innocent Bystanders 	2011	74	7.6	..00012202	The Libertines: There Are No Innocent Bystanders (2011)
A Walt Disney Christmas 	1982	74	7.5	0.00001203	A Walt Disney Christmas (1982) (V)
When Hell Was in Session 	1979	74	7.5	0...001213	When Hell Was in Session (1979) (TV)
40,000 Years of Dreaming 	1997	74	7.4	00.0013002	40,000 Years of Dreaming (1997)
The Dadshuttle 	1996	74	7.3	0.00001221	The Dadshuttle (1996)
The Gallery 	2003	74	7.3	0..0012211	The Gallery (2003)
hack//Liminality Vol. 1: In the Case of Mai Minase 	2003	74	7.2	0..0022201	.hack//Liminality Vol. 1: In the Case of Mai Minase (2003) (V)
Fogh bag facaden 	2003	74	7.2	.0.0012211	Fogh bag facaden (2003) (TV)
Gogo chilship 	2008	74	7.2	0..0013200	Gogo chilship (2008)
Kaette kita onna hissatsu ken 	1975	74	7.2	0..0012202	Kaette kita onna hissatsu ken (1975)
Kassim the Dream 	2008	74	7.2	0..0012202	Kassim the Dream (2008)
Lal Salam 	1990	74	7.2	0..0001221	Lal Salam (1990)
Nach dem Fall 	2000	74	7.2	0000001112	Nach dem Fall (2000)
Starz Inside: The Face Is Familiar 	2009	74	7.2	00.0022201	Starz Inside: The Face Is Familiar (2009) (TV)
To Norway, Home of Giants 	1979	74	7.2	0000100112	To Norway, Home of Giants (1979) (TV)
UFC 43: Meltdown 	2003	74	7.2	00.0.12211	UFC 43: Meltdown (2003) (TV)
Welcome to Gattaca 	2008	74	7.2	0000001202	Welcome to Gattaca (2008) (V)
Writers 	2012	74	7.2	0..0001104	Writers (2012)
1080 Snowboarding 	1998	74	7.1	...0102211	1080 Snowboarding (1998) (VG)
Boxer a smrt 	1963	74	7.1	0...001222	Boxer a smrt (1963)
Eu, tu si Ovidiu 	1977	74	7.1	0010000104	Eu, tu si Ovidiu (1977)
Krotkaya 	1962	74	7.1	0...001222	Krotkaya (1962)
Le choix 	1976	74	7.1	0.00.14200	Le choix (1976)
Mann im Mond 	1999	74	7.1	0..0111210	Mann im Mond (1999)
Oniwaban 	1974	74	7.1	0.00112101	Oniwaban (1974)
Plot Holes: How Did Ed Get from the Cellar to the Shed? 	2004	74	7.1	0..0011202	Plot Holes: How Did Ed Get from the Cellar to the Shed? (2004) (V)
Xin jiang shi xian sheng 	1992	74	7.1	..00111101	Xin jiang shi xian sheng (1992)
A Winnie the Pooh Thanksgiving 	1998	74	7.0	0000002102	A Winnie the Pooh Thanksgiving (1998) (V)
Albert Pinto Ko Gussa Kyon Ata Hai 	1980	74	7.0	0.00011211	Albert Pinto Ko Gussa Kyon Ata Hai (1980)
Bob Marley 	1981	74	7.0	0..0..0016	Bob Marley (1981)
Imam dvije mame i dva tate 	1968	74	7.0	0....02113	Imam dvije mame i dva tate (1968)
Kvalim 	1992	74	7.0	0...000214	Kvalim (1992)
Necrocam 	2001	74	7.0	0000002301	Necrocam (2001)
Telegrame 	1960	74	7.0	0..0.00115	Telegrame (1960)
The Last Post 	2001	74	7.0	000.002212	The Last Post (2001)
The Stick 	1988	74	7.0	1..0001221	The Stick (1988)
Von heute auf morgen 	1997	74	7.0	0000101103	Von heute auf morgen (1997)
Zwischen gestern und morgen 	1947	74	7.0	0..0011302	Zwischen gestern und morgen (1947)
Cleanflix 	2009	74	6.9	0000011003	Cleanflix (2009)
Dead on Time 	1983	74	6.9	0..0101112	Dead on Time (1983)
Dino 	1957	74	6.9	0.00003012	Dino (1957)
Ein starker Abgang 	2008	74	6.9	.000003210	Ein starker Abgang (2008) (TV)
I Remember Me 	2000	74	6.9	0.0.011211	I Remember Me (2000)
Kurutta Butokai 	1989	74	6.9	0000021102	Kurutta Butokai (1989)
Narcissus 	1983	74	6.9	00.0012101	Narcissus (1983)
Pan si dong 	1967	74	6.9	..0.023200	Pan si dong (1967)
Rascoala 	1966	74	6.9	0000000005	Rascoala (1966)
Saraba natsu no hikari 	1968	74	6.9	0000011012	Saraba natsu no hikari (1968)
Sirivennela 	1986	74	6.9	0.0..00025	Sirivennela (1986)
The EGGcited Rooster 	1952	74	6.9	0..0012101	The EGGcited Rooster (1952)
The White Darkness 	2002	74	6.9	00.0012301	The White Darkness (2002)
Xie 	1980	74	6.9	0.00022100	Xie (1980)
Yathrakarude Sradhakku 	2002	74	6.9	.000113100	Yathrakarude Sradhakku (2002)
Yume no naka e 	2005	74	6.9	0.00112101	Yume no naka e (2005)
Zhenskaya sobstvennost 	1999	74	6.9	0..0011211	Zhenskaya sobstvennost (1999)
Zoenzucht 	2000	74	6.9	0.00013100	Zoenzucht (2000) (TV)
Ajde, dan... prodji... 	2006	74	6.8	0000000124	Ajde, dan... prodji... (2006)
Anno Domini 	2000	74	6.8	0000001105	Anno Domini (2000)
Asu o tsukuru hitobito 	1946	74	6.8	1000.10004	Asu o tsukuru hitobito (1946)
Bata bata paano ka ginawa? 	1998	74	6.8	0..00.0215	Bata bata paano ka ginawa? (1998)
Del rosa al amarillo 	1963	74	6.8	..00112200	Del rosa al amarillo (1963)
Dress Parade 	1927	74	6.8	0...000601	Dress Parade (1927)
Gemsar 	2002	74	6.8	2000001101	Gemsar (2002)
Hell Has Harbour Views 	2005	74	6.8	1000002111	Hell Has Harbour Views (2005) (TV)
Her Sister from Paris 	1925	74	6.8	0.0..01221	Her Sister from Paris (1925)
Honky Donkey 	1934	74	6.8	0000013111	Honky Donkey (1934)
Le glaive et la balance 	1963	74	6.8	0..0012103	Le glaive et la balance (1963)
Pelli Pustakam 	1991	74	6.8	00....0025	Pelli Pustakam (1991)
Szwadron 	1992	74	6.8	0.00112100	Szwadron (1992)
The Journalist and the Jihadi: The Murder of Daniel Pearl 	2006	74	6.8	0.00002111	The Journalist and the Jihadi: The Murder of Daniel Pearl (2006) (TV)
The Lady with the Torch 	1999	74	6.8	0000012101	The Lady with the Torch (1999)
WWE Divas: Desert Heat 	2003	74	6.8	0.00101003	WWE Divas: Desert Heat (2003) (V)
Well Worn Daffy 	1965	74	6.8	00.0112101	Well Worn Daffy (1965)
Batwara 	1989	74	6.7	0000112101	Batwara (1989)
Bhootnath 	1963	74	6.7	0000022201	Bhootnath (1963)
Cross Country Detours 	1940	74	6.7	.0.0023101	Cross Country Detours (1940)
Devotion 	1931	74	6.7	00.0024100	Devotion (1931)
Elements of Desire 	1994	74	6.7	0000000112	Elements of Desire (1994) (V)
Jab Jab Phool Khile 	1965	74	6.7	000.021111	Jab Jab Phool Khile (1965)
Kesher Ir 	1999	74	6.7	.0.0021111	Kesher Ir (1999)
Prazdnik Neptuna 	1986	74	6.7	0..0002212	Prazdnik Neptuna (1986)
Rancho aparte 	2007	74	6.7	0000012111	Rancho aparte (2007)
Romeo y Julieta 	1943	74	6.7	0..0012210	Romeo y Julieta (1943)
Scarface: Acting 	2003	74	6.7	0000022101	Scarface: Acting (2003) (V)
Shokei no shima 	1966	74	6.7	0...002201	Shokei no shima (1966)
Simon les nuages 	1990	74	6.7	...0012211	Simon les nuages (1990)
The Grand Knockout Tournament 	1987	74	6.7	1000000005	The Grand Knockout Tournament (1987) (TV)
Tianming 	1933	74	6.7	0000002211	Tianming (1933)
Tiempo de morir 	1966	74	6.7	10..000122	Tiempo de morir (1966)
Ultimo metro 	1999	74	6.7	0.00011112	Ultimo metro (1999)
203 kochi 	1980	74	6.6	0.00111013	203 kochi (1980)
Bedside 	1934	74	6.6	.000013100	Bedside (1934)
Bonne chance! 	1935	74	6.6	.0.0011311	Bonne chance! (1935)
Ciske de Rat 	1955	74	6.6	0...013201	Ciske de Rat (1955)
I Was an American Spy 	1951	74	6.6	0000121011	I Was an American Spy (1951)
In the Pink of the Night 	1969	74	6.6	0000023001	In the Pink of the Night (1969)
John A.: Birth of a Country 	2011	74	6.6	0.00001213	John A.: Birth of a Country (2011) (TV)
Kal: Yesterday and Tomorrow 	2005	74	6.6	00.0001212	Kal: Yesterday and Tomorrow (2005)
Kinema no tenchi 	1986	74	6.6	00.0002210	Kinema no tenchi (1986)
Lain ulkopuolella 	1987	74	6.6	..00013210	Lain ulkopuolella (1987)
Mudjima Family 	2002	74	6.6	0.00012101	Mudjima Family (2002)
Secret Command 	1944	74	6.6	0000123000	Secret Command (1944)
Talentime 	2009	74	6.6	0..0.01113	Talentime (2009)
Tease for Two 	1965	74	6.6	0000121101	Tease for Two (1965)
The Pink Tail Fly 	1965	74	6.6	0..0122100	The Pink Tail Fly (1965)
Yougashiten Koandoru 	2011	74	6.6	.000113100	Yougashiten Koandoru (2011)
Alicia en el pueblo de Maravillas 	1991	74	6.5	0.00012201	Alicia en el pueblo de Maravillas (1991)
Barnyard Olympics 	1932	74	6.5	0.00022100	Barnyard Olympics (1932)
Cul de Sac: A Suburban War Story 	2002	74	6.5	0.00011211	Cul de Sac: A Suburban War Story (2002)
El pollo, el pez y el cangrejo real 	2008	74	6.5	0...013101	El pollo, el pez y el cangrejo real (2008)
Gramaphone 	2003	74	6.5	0000012101	Gramaphone (2003)
Kadha Thudarunnu 	2010	74	6.5	.000122110	Kadha Thudarunnu (2010)
Monday After the Miracle 	1998	74	6.5	0000002112	Monday After the Miracle (1998) (TV)
Murder 101: College Can Be Murder 	2007	74	6.5	0.00111003	Murder 101: College Can Be Murder (2007) (TV)
Ratataa 	1956	74	6.5	..00012111	Ratataa (1956)
So You Want to Be on the Radio 	1948	74	6.5	0.0.122100	So You Want to Be on the Radio (1948)
The Price of Fear 	1956	74	6.5	0000122001	The Price of Fear (1956)
Three Bewildered People in the Night 	1987	74	6.5	1.00010002	Three Bewildered People in the Night (1987)
When the North Wind Blows 	1974	74	6.5	..00001104	When the North Wind Blows (1974)
Youthanasia 	2005	74	6.5	0.00011112	Youthanasia (2005)
Battal Gazi 	1966	74	6.4	0.00010104	Battal Gazi (1966)
Enzo, domani a Palermo! 	1999	74	6.4	0000013011	Enzo, domani a Palermo! (1999)
Junior High School 	1978	74	6.4	1000000005	Junior High School (1978)
Le buttane 	1994	74	6.4	100.022001	Le buttane (1994)
Moving Illustrations of Machines 	2000	74	6.4	0000011111	Moving Illustrations of Machines (2000)
My Sweet Home 	2001	74	6.4	0000001201	My Sweet Home (2001)
Outsourcing 	2007	74	6.4	0000001112	Outsourcing (2007)
Sovsem propashchiy 	1974	74	6.4	0000021111	Sovsem propashchiy (1974)
The Silk Express 	1933	74	6.4	.0.0222100	The Silk Express (1933)
The Tender Game 	1958	74	6.4	0000121200	The Tender Game (1958)
Toutes ces belles promesses 	2003	74	6.4	0.00131101	Toutes ces belles promesses (2003)
Vent 	2005	74	6.4	0.00012201	Vent (2005)
Vivo per la tua morte 	1968	74	6.4	0.0.121001	Vivo per la tua morte (1968)
Xiao yuan gan si tui 	1995	74	6.4	0.00101112	Xiao yuan gan si tui (1995)
Al tropico del cancro 	1972	74	6.3	..001221.0	Al tropico del cancro (1972)
Cats and Bruises 	1965	74	6.3	00001311.1	Cats and Bruises (1965)
Guardia, guardia scelta, brigadiere e maresciallo 	1956	74	6.3	..00123001	Guardia, guardia scelta, brigadiere e maresciallo (1956)
Have a Heart 	1934	74	6.3	0..0122001	Have a Heart (1934)
In Your Face 	2002	74	6.3	1000000002	In Your Face (2002)
Monica in Black and White 	2002	74	6.3	0000010111	Monica in Black and White (2002) (TV)
Raw! Raw! Rooster! 	1956	74	6.3	...0122100	Raw! Raw! Rooster! (1956)
Rennsymphonie 	1928	74	6.3	0000133000	Rennsymphonie (1928)
Stimulantia 	1967	74	6.3	0.00112002	Stimulantia (1967)
Daffy Rents 	1966	74	6.2	.000121101	Daffy Rents (1966)
Hidden Hawaii 	1993	74	6.2	0001022100	Hidden Hawaii (1993)
Kasthuriman 	2003	74	6.2	0.00002211	Kasthuriman (2003)
Kira kira hikaru 	1992	74	6.2	00.0012211	Kira kira hikaru (1992)
Le Cirque: A Table in Heaven 	2007	74	6.2	.000122101	Le Cirque: A Table in Heaven (2007)
Le bal des pantins 	2001	74	6.2	1000011101	Le bal des pantins (2001)
Living the Life 	2000	74	6.2	00.0000104	Living the Life (2000)
Luffaren och Rasmus 	1955	74	6.2	.000121001	Luffaren och Rasmus (1955)
Permette? Rocco Papaleo 	1971	74	6.2	0.00102111	Permette? Rocco Papaleo (1971)
The Basement and the Kitchen 	1999	74	6.2	0000110112	The Basement and the Kitchen (1999)
The New Year 	2010	74	6.2	100.000113	The New Year (2010)
The Sisters of Mercy 	2004	74	6.2	0000111111	The Sisters of Mercy (2004) (V)
Visceral Matter 	1997	74	6.2	2000010003	Visceral Matter (1997)
Woman in the Dark 	1934	74	6.2	0000121100	Woman in the Dark (1934)
An Unsuitable Job for a Woman 	1982	74	6.1	.000121101	An Unsuitable Job for a Woman (1982)
Barf Rooye Shirvani Dagh 	2011	74	6.1	0.00211101	Barf Rooye Shirvani Dagh (2011)
Blue Gender: The Warrior 	2002	74	6.1	1000211101	Blue Gender: The Warrior (2002)
Disneyland Dream 	1956	74	6.1	0000012100	Disneyland Dream (1956)
In Search of Ancient Astronauts 	1973	74	6.1	0001011002	In Search of Ancient Astronauts (1973) (TV)
Neon Nights 	1981	74	6.1	0000001112	Neon Nights (1981)
Post Concussion 	1999	74	6.1	0000002102	Post Concussion (1999)
Wild Seed 	1965	74	6.1	0.00111202	Wild Seed (1965)
Aunt Peg 	1980	74	6.0	0001010211	Aunt Peg (1980)
Bargain Madness 	1951	74	6.0	0000212000	Bargain Madness (1951)
By Your Leave 	1934	74	6.0	00002211.0	By Your Leave (1934)
Crosswinds 	1951	74	6.0	0000121012	Crosswinds (1951)
Elvis! Elvis! 	1976	74	6.0	0000112111	Elvis! Elvis! (1976)
Fiesta Fiasco 	1967	74	6.0	0011111001	Fiesta Fiasco (1967)
Ghost Catchers 	1944	74	6.0	0000012002	Ghost Catchers (1944)
Hitting Home 	1988	74	6.0	00.0121102	Hitting Home (1988) (TV)
John Henry 	2000	74	6.0	0000010102	John Henry (2000)
Luan shi er nu 	1990	74	6.0	0000123000	Luan shi er nu (1990)
One Way Ticket 	1997	74	6.0	0.00211101	One Way Ticket (1997) (TV)
Patuvane kam Yerusalim 	2003	74	6.0	1.00010013	Patuvane kam Yerusalim (2003)
Personals 	1990	74	6.0	00001300.2	Personals (1990) (TV)
Talking Cock the Movie 	2002	74	6.0	1000011001	Talking Cock the Movie (2002)
The Cry of Jazz 	1959	74	6.0	0.00122100	The Cry of Jazz (1959)
Walk Like a Dragon 	1960	74	6.0	0000112001	Walk Like a Dragon (1960)
Zwerbowana milosc 	2010	74	6.0	0.00012110	Zwerbowana milosc (2010)
Sudden Death! 	2010	73	9.4	0.0...0007	Sudden Death! (2010)
Minecraft Xbox360 Edition 	2012	73	9.3	0.....0026	Minecraft Xbox360 Edition (2012) (VG)
Queensryche: Operation Livecrime 	2001	73	9.1	.....00126	Queensryche: Operation Livecrime (2001) (V)
Homestarrunner.com: Everything Else, Volume 2 	2006	73	8.9	...0..0007	Homestarrunner.com: Everything Else, Volume 2 (2006) (V)
Assignment: Venezuela and Other Shorts 	2000	73	8.7	00..000124	Assignment: Venezuela and Other Shorts (2000) (V)
Emperor: Emperial Live Ceremony 	1999	73	8.6	0...000116	Emperor: Emperial Live Ceremony (1999) (V)
Rayman Origins 	2011	73	8.6	0....00223	Rayman Origins (2011) (VG)
Doing Time, Doing Vipassana 	1997	73	8.5	0...000114	Doing Time, Doing Vipassana (1997)
